0,0,1
0,0,1
11,4,0
0,0,1
258,3.4,0
0,0,1
0,0,1
0,0,0
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
23,3.9,0
0,0,1
7,3.3,0
0,0,1
0,0,1
23,3.2,0
17,4,0
0,0,1
0,0,1
4,2.8,0
0,0,1
0,0,0
5,3.5,1
0,0,1
0,0,1
0,0,1
7,4.3,1
0,0,1
0,0,1
0,0,0
0,0,0
0,0,1
11,3.8,0
5,4.7,1
0,0,1
5,3.8,0
0,0,1
40,3.9,0
0,0,1
10,4.7,0
6,3.9,0
0,0,1
0,0,0
0,0,1
29,1.8,0
7,1.9,1
0,0,1
0,0,1
4,1.3,1
83,2.9,1
145,3.2,0
30,4.5,0
8,3.8,0
0,0,1
7,3.7,0
0,0,1
0,0,1
0,0,1
0,0,1
0,0,0
0,0,1
0,0,1
24,2.3,1
0,0,0
0,0,1
0,0,1
0,0,1
0,0,1
7,3,1
0,0,1
0,0,1
0,0,0
0,0,0
0,0,1
0,0,1
0,0,1
10,3.8,0
0,0,1
0,0,1
0,0,1
4,2.9,1
0,0,1
0,0,1
24,3.8,0
5,3.3,0
0,0,1
0,0,1
0,0,1
0,0,1
14,2.8,1
0,0,1
0,0,1
0,0,1
0,0,1
0,0,0
0,0,1
0,0,1
10,3.8,1
26,3,1
14,3.6,1
0,0,1
0,0,1
0,0,0
53,2.5,1
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
12,3.9,0
0,0,1
0,0,0
19,2,1
16,3.7,1
0,0,0
0,0,1
0,0,1
0,0,1
0,0,1
51,3.7,0
0,0,1
0,0,1
41,3.4,0
0,0,1
0,0,1
0,0,1
5,3.7,0
0,0,1
21,3.8,0
27,4.1,0
427,3.9,0
0,0,1
0,0,1
26,1.6,1
0,0,1
0,0,1
18,4.4,0
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
19,4.5,0
4,2.8,1
21,3.9,0
0,0,1
15,3.6,0
0,0,1
0,0,0
0,0,1
0,0,0
0,0,1
11,3.8,0
37,3.5,0
0,0,1
0,0,1
0,0,1
13,3.9,0
0,0,0
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
122,2.3,0
6,2.9,1
0,0,1
0,0,1
107,3.5,0
0,0,1
0,0,1
0,0,1
711,3.9,0
0,0,0
0,0,1
0,0,0
0,0,1
0,0,0
0,0,1
15,3.1,1
0,0,0
52,4.3,0
57,3,1
0,0,1
0,0,1
0,0,1
8,1.8,1
0,0,1
0,0,1
0,0,1
6,4.4,0
0,0,1
0,0,1
0,0,0
0,0,1
7,3.7,0
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
14,4.3,0
0,0,0
0,0,1
0,0,1
37,3.7,0
0,0,0
18,3.2,0
0,0,1
0,0,1
40,3.3,0
0,0,1
0,0,1
85,1.3,0
0,0,0
5,2.1,1
0,0,1
8,1.8,0
0,0,1
5,3.5,1
0,0,0
31,3.1,1
0,0,1
0,0,0
0,0,1
0,0,1
0,0,0
0,0,1
41,3.8,0
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
8,3.8,0
64,3.3,0
0,0,1
0,0,1
7,3.9,0
0,0,1
30,3.5,0
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
79,4.1,0
0,0,1
0,0,0
4,4.6,0
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
723,3.7,0
6,3,1
4,3.6,1
0,0,1
0,0,1
0,0,1
8,2.5,0
0,0,1
0,0,1
148,4,0
0,0,1
0,0,0
7,3.3,0
0,0,1
57,3.7,0
0,0,0
0,0,1
0,0,1
14,2.2,1
0,0,1
0,0,1
6,2.5,1
12,2.2,1
0,0,1
0,0,1
0,0,1
4,1.3,1
182,3.7,0
0,0,0
0,0,1
1581,3.6,0
0,0,1
9,2.8,1
0,0,1
0,0,1
5,3.1,0
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
8,3.5,1
0,0,1
0,0,1
0,0,1
0,0,0
0,0,0
0,0,1
6,3.9,0
26,4.1,0
0,0,1
0,0,1
46,4.2,0
0,0,1
0,0,1
0,0,0
0,0,0
57,4.6,0
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0,0,0
0,0,1
0,0,1
0,0,1
0,0,1
12,1.9,1
0,0,1
0,0,1
0,0,1
0,0,1
338,4.5,0
0,0,1
6,3.8,0
29,3.7,0
0,0,1
0,0,0
0,0,1
11,4.5,0
0,0,1
16,3.4,1
4,2.4,1
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
6,3.8,0
235,3,0
0,0,1
5,3.2,1
21,2.4,1
54,4.4,0
0,0,1
0,0,1
5,1,0
0,0,0
8,3.2,1
0,0,0
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
6,3.7,1
21,4.5,0
164,3.5,0
0,0,1
0,0,0
5,3,1
0,0,1
0,0,1
0,0,1
0,0,1
0,0,0
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
566,3.4,0
0,0,0
59,4,0
0,0,1
0,0,0
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0,0,0
0,0,1
9,1.4,1
0,0,1
0,0,1
65,2.9,1
0,0,1
0,0,1
0,0,0
11,2.8,1
192,4.3,0
0,0,1
0,0,1
0,0,1
39,3.7,0
0,0,1
4,1.7,1
0,0,1
0,0,0
0,0,1
8,1.3,1
5,3.8,0
0,0,1
622,3,0
0,0,1
0,0,1
35,2.6,1
0,0,1
0,0,1
6,4,1
0,0,1
0,0,1
0,0,1
95,3.1,0
9,2.3,1
116,3.9,0
0,0,1
0,0,1
0,0,1
22,3.4,0
6,3.5,0
0,0,1
0,0,1
4,4.3,1
0,0,1
0,0,1
70,4,0
0,0,1
0,0,1
9,4.3,1
0,0,1
0,0,1
0,0,1
385,3,0
0,0,1
7,4.3,0
18,4.4,0
0,0,1
0,0,1
0,0,1
109,3.6,0
5,2.7,0
50,4.5,0
0,0,1
0,0,1
0,0,1
0,0,0
0,0,1
0,0,1
0,0,1
0,0,0
7,3.7,1
0,0,1
0,0,1
12,3.7,1
0,0,1
0,0,1
12,3.5,1
1069,4.3,0
9,4,0
0,0,0
0,0,1
0,0,1
0,0,1
0,0,1
35,4,0
0,0,1
77,4.3,0
429,3.2,0
0,0,1
0,0,1
10,4,0
11,2,1
0,0,1
56,3.8,1
0,0,1
0,0,1
12,3.9,1
117,4.5,0
0,0,1
0,0,1
0,0,1
0,0,0
20,3.9,0
0,0,1
0,0,1
0,0,1
51,3.2,0
0,0,1
6,2,1
0,0,0
0,0,1
0,0,1
0,0,1
0,0,0
0,0,0
0,0,1
4,4.3,1
0,0,0
0,0,1
0,0,1
4,3.5,0
14,3.1,0
0,0,1
21,3.6,0
76,3.2,1
4,3.5,0
0,0,1
0,0,1
0,0,0
0,0,1
0,0,1
0,0,1
0,0,1
6,4.1,0
9,4.5,1
76,3.5,0
5,4.5,1
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
8,3.3,1
0,0,1
11,3.5,0
15,3.8,1
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
7,2.5,0
0,0,1
0,0,1
10,4.1,0
9,3.1,0
522,3.9,0
0,0,1
4,2.8,1
6,3.8,0
0,0,0
0,0,1
0,0,1
25,4.1,0
17,4,0
0,0,1
0,0,1
45,3.9,0
23,3.4,0
0,0,1
8,3.6,0
0,0,0
0,0,1
0,0,1
0,0,1
0,0,1
20,4,0
0,0,1
11,4,0
0,0,1
0,0,1
0,0,1
0,0,1
17,1.9,1
6,2.6,0
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
34,3.9,0
0,0,1
78,3.5,0
0,0,1
5,1.6,1
19,3.5,0
0,0,1
0,0,1
0,0,1
0,0,1
0,0,0
0,0,1
0,0,1
39,4.3,0
0,0,1
15,3.8,0
0,0,1
0,0,0
0,0,1
5,3.3,0
4,3.3,0
0,0,0
11,3.9,0
0,0,1
0,0,1
6,1.8,1
0,0,0
5,1.6,1
11,3.3,0
0,0,1
0,0,1
0,0,1
0,0,0
24,3.3,0
5,4.2,0
7,4.4,0
118,4.2,0
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
76,4,0
0,0,1
13,3.2,1
122,3.7,0
0,0,1
0,0,1
0,0,0
0,0,0
0,0,1
34,3.2,0
0,0,1
6,3.6,0
0,0,1
7,3.5,0
0,0,1
0,0,1
0,0,1
0,0,1
7,3.1,0
230,3.6,0
19,3.4,0
50,3.6,0
0,0,1
5,3.8,1
0,0,1
24,3.4,0
104,2.4,1
0,0,1
0,0,1
14,4,0
16,3,0
0,0,1
126,3.5,0
0,0,1
5,1.8,1
0,0,1
0,0,1
9,4.2,1
4,2.8,1
0,0,0
102,3.2,1
54,2.3,1
13,4.1,0
0,0,1
4,2.8,0
8,2.8,1
0,0,1
0,0,1
0,0,0
0,0,1
10,3.4,1
0,0,1
44,3.8,0
0,0,1
0,0,1
8,1.9,1
0,0,1
0,0,1
20,3.4,0
7,4.1,0
0,0,1
171,3.4,0
0,0,0
55,3.5,0
0,0,1
0,0,1
0,0,1
0,0,1
6,3.6,0
11,2,1
0,0,0
8,4,1
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
4,3.8,0
36,4.2,0
0,0,1
0,0,1
0,0,1
0,0,1
212,3.9,0
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
7,4.8,0
0,0,1
0,0,1
0,0,1
0,0,1
7,3.7,1
0,0,1
4,2.3,0
142,4.5,0
0,0,1
16,3,0
0,0,1
0,0,1
19,3.1,0
0,0,1
0,0,1
0,0,1
0,0,1
0,0,0
0,0,1
13,3.6,0
0,0,1
0,0,1
0,0,1
37,3.2,1
0,0,1
0,0,1
0,0,1
9,2.7,1
0,0,0
0,0,1
0,0,1
0,0,1
5,2.5,1
0,0,0
4,3.1,1
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
11,3.6,0
0,0,1
9,3,0
0,0,1
19,3.1,0
0,0,1
0,0,1
0,0,1
0,0,0
0,0,1
0,0,1
9,3.5,1
0,0,1
0,0,1
1039,3.1,0
34,4.2,0
0,0,1
0,0,1
7,3,1
0,0,1
13,4.5,0
0,0,1
16,4.1,0
0,0,1
109,3.9,0
0,0,1
0,0,1
35,3.5,0
0,0,1
34,3.9,0
35,3.7,0
4,3.7,1
0,0,1
0,0,1
15,3.5,0
0,0,1
0,0,1
0,0,1
4,2.7,0
0,0,1
4,3.3,0
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
13,2.9,1
0,0,1
0,0,1
14,3.7,0
12,3.9,0
0,0,0
0,0,1
65,3.3,0
7,2.6,0
0,0,1
0,0,1
0,0,0
7,3.6,1
0,0,1
0,0,1
0,0,0
0,0,0
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
124,4.1,0
0,0,1
0,0,1
7,3.9,1
7,4,0
0,0,1
237,3.9,0
0,0,1
0,0,1
0,0,1
0,0,0
0,0,1
7,2.1,0
0,0,1
0,0,1
12,4,0
0,0,1
18,2.9,1
6,4.4,1
0,0,1
0,0,1
0,0,1
12,4.7,1
0,0,1
0,0,1
5,3.8,0
10,2.4,1
0,0,1
14,3.2,1
0,0,1
0,0,0
0,0,1
0,0,1
23,3.4,0
0,0,1
8,1.3,1
47,4,0
0,0,1
18,3.7,0
172,3.5,1
0,0,1
0,0,1
4,2.2,1
0,0,1
0,0,1
4,3.8,1
24,3.9,0
0,0,0
0,0,1
0,0,0
26,3.3,0
0,0,1
0,0,0
0,0,0
86,2.4,0
178,4.4,0
0,0,0
38,3.4,0
0,0,1
0,0,0
0,0,1
0,0,0
0,0,1
0,0,0
0,0,1
0,0,1
5,2.8,1
68,2.8,0
0,0,1
14,4.2,0
4,4.7,1
121,3.6,0
0,0,1
10,3,1
7,3.5,0
6,3.4,1
0,0,1
11,2.4,1
0,0,0
51,4.5,0
0,0,1
0,0,1
0,0,1
662,3.3,0
0,0,0
6,3.8,0
25,4,0
0,0,0
0,0,1
0,0,1
5,4.5,0
0,0,1
96,4.8,0
0,0,1
7,3,0
25,4.2,0
0,0,1
0,0,1
12,2.6,1
0,0,1
0,0,1
0,0,1
5,3.1,1
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
9,3.5,0
0,0,1
0,0,0
0,0,1
0,0,0
0,0,1
0,0,1
194,4.2,0
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
290,3.5,0
5,2.6,0
0,0,1
0,0,1
0,0,1
0,0,1
0,0,0
0,0,1
0,0,1
0,0,0
0,0,1
0,0,1
0,0,0
0,0,1
0,0,1
0,0,1
134,3,0
7,3.9,0
0,0,1
8,4.3,1
0,0,1
0,0,1
0,0,0
0,0,1
13,4.3,0
0,0,1
80,4.2,0
0,0,1
0,0,1
37,3.1,0
0,0,1
0,0,0
11,3.5,0
355,3.1,0
0,0,1
222,3.3,0
37,3.4,0
0,0,1
4,4.7,0
0,0,1
0,0,1
12,3.1,0
0,0,1
0,0,0
0,0,1
0,0,1
14,3.5,0
0,0,1
0,0,1
10,2.2,1
33,4,0
0,0,1
0,0,1
6,3,0
0,0,1
0,0,1
4,4.2,0
0,0,1
4,2.8,1
0,0,1
108,4.3,0
0,0,1
6,2.8,1
342,4,0
6,3.5,1
0,0,1
0,0,1
5,2.5,1
2528,4.6,0
0,0,1
0,0,1
0,0,1
24,2.3,1
0,0,1
0,0,1
0,0,1
4,1.5,1
0,0,1
0,0,1
0,0,1
73,3.2,0
52,2.8,1
743,4.1,0
140,2.3,0
0,0,1
0,0,0
6,3.2,0
54,3.6,0
11,2.4,0
0,0,1
7,3.2,1
0,0,1
0,0,0
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
367,3.1,1
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0,0,0
0,0,1
0,0,1
0,0,1
0,0,1
10,4,1
0,0,1
0,0,0
0,0,1
0,0,1
71,4.7,0
11,4.1,0
11,3,0
0,0,1
0,0,1
0,0,0
0,0,0
0,0,1
6,2.4,1
0,0,1
0,0,1
0,0,1
0,0,1
0,0,0
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
17,2,0
0,0,0
0,0,0
0,0,1
0,0,1
8,3.2,1
4,1.6,0
0,0,0
0,0,1
0,0,0
0,0,1
262,3.6,0
0,0,1
0,0,1
0,0,1
0,0,1
0,0,0
4,2.9,1
0,0,1
0,0,1
4,4.6,0
8,3.2,1
17,3.1,0
0,0,0
0,0,1
0,0,1
0,0,1
0,0,1
9,4.3,0
0,0,1
0,0,1
10,4.1,0
0,0,1
18,4.4,0
0,0,1
15,3.6,0
0,0,1
0,0,0
421,2.8,0
9,3.1,1
6,4.3,1
6,4.5,1
0,0,0
0,0,1
12,3,1
0,0,1
19,2.9,0
27,2.6,0
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0,0,0
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0,0,0
124,2.9,0
0,0,1
0,0,1
0,0,1
0,0,1
0,0,0
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
6,3.7,0
0,0,1
0,0,1
0,0,1
0,0,0
0,0,1
4,3.9,0
6,3.5,1
0,0,0
0,0,1
0,0,1
0,0,1
0,0,1
5,4.5,1
16,3.5,1
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0,0,0
0,0,1
0,0,1
0,0,1
10,3,0
0,0,1
28,3.9,0
0,0,1
0,0,1
0,0,1
0,0,1
4,4,0
0,0,1
31,4.4,0
66,4.1,0
0,0,1
0,0,1
0,0,1
0,0,1
24,3.2,1
0,0,1
0,0,1
0,0,1
0,0,0
379,3.7,0
0,0,1
0,0,1
0,0,1
0,0,1
4,3.3,1
5,3,0
15,3.6,1
11,3.9,0
0,0,1
0,0,1
0,0,1
0,0,1
13,4,0
0,0,1
6,3.3,0
0,0,1
0,0,1
0,0,1
23,3.6,0
58,1.8,1
35,4.1,0
7,3.7,1
0,0,1
31,3.8,0
0,0,1
0,0,1
0,0,1
9,3.5,0
0,0,1
0,0,1
0,0,0
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
33,3,1
0,0,0
0,0,1
0,0,1
5,3.9,0
0,0,0
0,0,1
45,4.7,0
0,0,1
0,0,1
11,3.3,0
0,0,1
0,0,1
0,0,1
0,0,1
382,4,0
0,0,1
0,0,0
55,4.7,0
87,2.6,1
0,0,1
91,4.3,1
0,0,1
0,0,1
0,0,1
41,4.6,1
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
11,3.6,1
10,3.4,0
0,0,1
10,4.6,0
0,0,1
0,0,0
0,0,1
6,4.1,0
0,0,1
0,0,1
17,4.6,0
7,3.1,0
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0,0,0
0,0,1
0,0,0
0,0,0
0,0,1
0,0,1
31,4.4,0
4,2.5,0
5,3.4,0
0,0,1
11,2.3,1
0,0,1
0,0,0
114,4.6,0
0,0,1
0,0,1
5,3.8,0
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
110,3,0
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
5,4.2,0
0,0,1
0,0,0
0,0,1
8,4.3,1
0,0,1
0,0,1
0,0,1
23,3.2,0
5,4,1
0,0,0
0,0,1
0,0,1
96,2.5,1
0,0,1
0,0,1
0,0,1
5,2.4,1
7,3.4,1
6,3.8,1
5,3.3,0
15,3.9,0
0,0,1
547,4.7,0
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0,0,0
0,0,1
0,0,1
59,3.6,0
0,0,1
4,2.6,1
0,0,1
312,3.1,0
7,4,0
0,0,1
105,4.3,0
0,0,1
4,3.8,0
0,0,1
0,0,1
0,0,1
0,0,0
0,0,1
0,0,1
5,3.9,0
0,0,1
133,3.5,0
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0,0,0
0,0,0
0,0,1
0,0,0
4,1.1,1
0,0,1
0,0,1
0,0,0
0,0,1
0,0,1
0,0,1
0,0,1
0,0,0
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
179,4.5,0
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
4,4.2,0
0,0,1
126,4,0
0,0,1
0,0,1
0,0,1
68,4.3,0
0,0,1
0,0,1
7,4.3,1
0,0,1
6,4,0
0,0,1
0,0,1
0,0,1
93,3.4,0
8,3.7,0
20,4,0
7,4.5,1
0,0,1
155,3.1,0
0,0,0
0,0,1
0,0,1
4,3.1,0
0,0,0
0,0,0
0,0,0
0,0,1
0,0,0
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0,0,0
16,3.7,0
0,0,1
0,0,1
8,3.9,0
23,2.8,1
0,0,0
0,0,1
10,3.2,0
0,0,1
0,0,1
0,0,1
0,0,0
0,0,1
8,3,1
34,3.1,1
0,0,1
75,4.2,0
0,0,1
0,0,1
0,0,1
7,4.1,1
10,2.9,0
0,0,1
0,0,1
0,0,1
0,0,1
189,4.2,0
0,0,1
0,0,1
0,0,1
0,0,1
9,4.5,0
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0,0,0
0,0,1
0,0,1
73,4,0
27,2.6,0
0,0,0
0,0,1
36,2.7,1
11,3.3,1
0,0,1
0,0,1
28,3.6,0
0,0,1
21,2.3,1
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
4,3.7,1
0,0,0
0,0,1
34,3.9,1
0,0,1
0,0,1
0,0,0
99,3.9,0
11,2.9,0
1402,2.5,0
0,0,1
0,0,1
22,3,0
46,3.5,0
0,0,1
0,0,0
0,0,0
5,3,0
6,4.6,0
144,3.3,1
0,0,1
0,0,0
51,4,0
12,4.2,0
128,3.3,0
0,0,1
0,0,1
8,3.2,0
4,3.3,1
0,0,1
0,0,1
0,0,1
4,3.9,1
5,2.3,1
0,0,1
0,0,1
74,4,0
0,0,1
0,0,0
5,3.8,0
0,0,1
0,0,1
7,3.6,0
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
5,3,1
0,0,1
1050,3.9,0
9,1.4,1
0,0,1
12,3.8,0
6,2.1,0
0,0,1
0,0,1
0,0,1
0,0,1
61,3.4,0
0,0,0
0,0,1
0,0,0
0,0,1
0,0,1
0,0,1
20,4,0
0,0,1
0,0,1
13,3.6,0
0,0,1
0,0,1
39,3.8,0
0,0,1
0,0,1
13,4.5,0
0,0,1
0,0,1
7,2.3,1
0,0,0
0,0,1
4,3.1,1
152,3.3,0
45,3.3,1
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
43,2.3,1
11,3.2,0
0,0,1
0,0,0
0,0,1
0,0,1
5,2.5,0
0,0,1
0,0,1
141,1.8,1
0,0,1
0,0,1
6,1.6,1
0,0,1
0,0,0
0,0,1
0,0,1
0,0,1
17,2.6,1
0,0,1
4,4.2,0
0,0,1
0,0,1
0,0,1
0,0,0
0,0,1
16,3.3,0
0,0,1
40,3.8,0
0,0,1
0,0,1
0,0,1
5,3.5,1
0,0,1
0,0,1
0,0,1
9,1.8,1
0,0,1
0,0,1
12,3.9,0
0,0,1
25,3.4,0
7,3.9,0
0,0,1
0,0,1
46,3.1,0
0,0,1
0,0,1
0,0,1
0,0,1
13,3.5,0
0,0,1
0,0,1
0,0,1
0,0,0
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
14,4.5,0
85,4.2,0
0,0,0
6,2.9,1
0,0,0
0,0,0
0,0,1
0,0,1
0,0,1
0,0,1
102,5,0
0,0,1
0,0,0
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
42,2,1
0,0,1
0,0,0
8,4,0
0,0,1
0,0,0
0,0,1
0,0,1
0,0,1
7,4.2,0
0,0,1
0,0,1
15,3.6,1
0,0,1
10,3.2,1
0,0,1
0,0,1
0,0,0
0,0,1
0,0,1
0,0,1
7,2.8,1
0,0,1
30,3.4,0
35,3.1,1
0,0,0
0,0,1
14,2.4,1
0,0,0
613,3.6,0
0,0,1
5,3,1
14,2.1,0
595,3.8,0
0,0,1
27,2.2,0
0,0,1
0,0,0
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0,0,0
0,0,1
123,3.7,0
0,0,0
19,3.4,1
72,2,1
0,0,1
0,0,1
20,4.6,0
5,4.2,1
0,0,0
0,0,1
0,0,1
19,4,0
4,3.4,1
0,0,0
181,3.7,0
21,3.3,0
0,0,0
0,0,1
10,4.3,0
0,0,1
17,3.6,0
0,0,1
7,3,1
0,0,1
26,4.2,0
710,3.7,0
14,4.3,0
0,0,1
0,0,1
0,0,1
92,4.1,0
0,0,0
0,0,0
0,0,1
0,0,1
0,0,0
4,3.7,0
0,0,1
0,0,1
25,3.7,0
0,0,1
0,0,1
0,0,1
